92.739373, 91, 90, 0.99868, 67.395604, 83.120879, 58.857143, 7.938737, 7.938737, 7.938737, 83472.09971, 330218.67033, 4.0, 1.7, 0.5, 0.03, 93.410758
93.725328, 121, 30, 0.999074, 80.727273, 59.338843, 52.165289, 7.34436, 7.34436, 7.34436, 43194.332507, 248444.371901, 4.6, 1.7, 0.6, 0.01, 94.522639
92.195541, 138, 30, 0.997997, 55.304348, 68.405797, 57.978261, 11.441386, 11.441386, 11.441386, 56084.032337, 217603.992754, 4.0, 1.9, 0.4, 0.03, 93.966079
93.425008, 117, 70, 0.993015, 53.188034, 78.777778, 60.931624, 13.44932, 13.44932, 13.44932, 71160.658637, 255379.794872, 4.0, 1.9, 0.9, 0.02, 93.709017
95.820054, 102, 8, 0.996088, 71.490196, 81.990196, 50.5, 11.60523, 11.60523, 11.60523, 95988.276227, 293842.205882, 2.1, 2.8, 0.6, 0.01, 95.820054
94.082375, 114, 15, 0.999955, 51.859649, 74.745614, 66.921053, 4.013453, 4.013453, 4.013453, 107890.413057, 263932.210526, 3.5, 2.7, 0.1, 0.04, 95.652162
95.343869, 119, 3, 0.994251, 98.016807, 58.991597, 43.420168, 5.139231, 5.139231, 5.139231, 39031.460337, 251400.336134, 1.8, 0.7, 0.0, 0.06, 95.346834
92.50401, 275, 8, 0.997832, 63.712727, 59.334545, 29.767273, 7.923522, 7.923522, 7.923522, 24573.846689, 109179.6, 3.9, 1.0, 0.2, 0.09, 95.446918
92.326905, 167, 80, 0.998683, 63.700599, 62.071856, 45.610778, 4.975208, 4.975208, 4.975208, 45396.099738, 179940.005988, 3.9, 1.9, 0.1, 0.03, 93.194926
92.557291, 71, 12, 0.995446, 95.028169, 85.830986, 51.915493, 9.279307, 9.279307, 9.279307, 76521.35096, 421867.422535, 3.5, 0.5, 0.0, 0.03, 92.764372
